,anime_id,title,type,source,episodes,airing,aired_string,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,broadcast,producer,studio,genre
12164,72,Full Metal Panic? Fumoffu,TV,Light novel,12,False,"Aug 26, 2003 to Oct 18, 2003",24 min. per ep.,PG-13 - Teens 13 or older,8.16,127379,357.0,365,204094,2665,Summer 2003,Unknown,"Tatsunoko Production, Kadokawa Shoten, Fuji TV, Imagica, Rakuonsha, Kadokawa Pictures Japan, KlockWorx, Happinet Pictures, Animation Do",Kyoto Animation,"Action, Comedy, School"
12172,20047,Sakura Trick,TV,4-koma manga,12,False,"Jan 10, 2014 to Mar 28, 2014",24 min. per ep.,PG-13 - Teens 13 or older,7.15,67365,3008.0,567,146435,1165,Winter 2014,Unknown,"Pony Canyon, TBS",Studio Deen,"Slice of Life, Comedy, Romance, School, Seinen, Shoujo Ai"
12177,386,H2,TV,Unknown,41,False,"Jun 1, 1995 to Mar 21, 1996",24 min. per ep.,PG-13 - Teens 13 or older,7.36,2003,2182.0,4682,5563,14,Summer 1995,Thursdays at 19:00 (JST),Asahi Broadcasting,Production Reed,"Comedy, Romance, Shounen, Sports"
12188,25517,Magic Kaito 1412,TV,Manga,24,False,"Oct 4, 2014 to Mar 28, 2015",24 min. per ep.,PG-13 - Teens 13 or older,7.96,25611,603.0,1330,61111,605,Fall 2014,Saturdays at 17:30 (JST),"Aniplex, Yomiuri Telecasting, DAX Production",A-1 Pictures,"Adventure, Comedy, Romance, Shounen"
12196,34798,Yuru Camp△,TV,Manga,12,False,"Jan 4, 2018 to Mar 22, 2018",23 min. per ep.,PG-13 - Teens 13 or older,8.35,42692,195.0,777,111440,1693,Winter 2018,Thursdays at 23:00 (JST),"AT-X, Sony Music Communications, MAGES., 81 Produce, BS11, Furyu, Crunchyroll SC Anime Fund",C-Station,"Slice of Life, Comedy"
12197,10161,No.6,TV,Novel,11,False,"Jul 8, 2011 to Sep 16, 2011",23 min. per ep.,R - 17+ (violence & profanity),7.72,111414,1064.0,330,221312,5542,Summer 2011,Fridays at 01:15 (JST),"Aniplex, Dentsu, Kodansha, Fuji TV",Bones,"Action, Sci-Fi, Mystery, Drama"
12204,10709,Manga Nihon Keizai Nyuumon,TV,Manga,25,False,"Oct 13, 1987 to Mar 29, 1988",25 min. per ep.,PG-13 - Teens 13 or older,6.33,12,11174.0,12257,134,0,Fall 1987,Unknown,TV Tokyo,Knack Productions,"Slice of Life, Historical, Drama, Seinen"
12205,33023,Touken Ranbu: Hanamaru,TV,Card game,12,False,"Oct 3, 2016 to Dec 19, 2016",24 min. per ep.,PG-13 - Teens 13 or older,6.89,9952,3972.0,1536,49917,359,Fall 2016,Mondays at 00:00 (JST),"Marvelous, Nitroplus, Delfi Sound, TOHO animation, Good Smile Company, DMM.com",Doga Kobo,"Action, Slice of Life, Comedy, Historical, Drama, Fantasy"
12218,962,Aria The Natural,TV,Manga,26,False,"Apr 3, 2006 to Sep 25, 2006",24 min. per ep.,G - All Ages,8.26,17999,269.0,1567,48150,616,Spring 2006,Mondays at 01:00 (JST),"TV Tokyo, Shochiku, Mag Garden",Hal Film Maker,"Fantasy, Sci-Fi, Shounen, Slice of Life"
12226,8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.",TV,Visual novel,12,False,"Oct 4, 2010 to Dec 20, 2010",25 min. per ep.,R+ - Mild Nudity,6.58,125727,5314.0,297,235514,1415,Fall 2010,Mondays at 23:30 (JST),"Starchild Records, Studio Mausu, GANSIS, PRA",feel.,"Drama, Ecchi, Harem, Romance"
12228,6880,Deadman Wonderland,TV,Manga,12,False,"Apr 17, 2011 to Jul 3, 2011",24 min. per ep.,R - 17+ (violence & profanity),7.41,368860,1966.0,53,628108,5069,Spring 2011,Unknown,"Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx, AMG MUSIC",Manglobe,"Action, Sci-Fi, Horror, Shounen"
12229,3672,Tottemo! Luckyman,TV,Manga,50,False,"Apr 6, 1994 to Mar 23, 1995",24 min. per ep.,G - All Ages,6.83,159,4215.0,9060,655,5,Spring 1994,Thursdays at 19:00 (JST),"TV Tokyo, Yomiko Advertising, TV Tokyo Music",Studio Pierrot,"Comedy, Super Power, Sci-Fi, Shounen"
12233,14283,Vividred Operation,TV,Original,12,False,"Jan 11, 2013 to Mar 29, 2013",24 min. per ep.,R+ - Mild Nudity,6.52,21019,5536.0,1487,52399,102,Winter 2013,Fridays at 01:30 (JST),"Aniplex, Mainichi Broadcasting System",A-1 Pictures,"Action, Sci-Fi, Ecchi"
12240,2742,Omoikkiri Kagaku Adventure Sou Nanda!,TV,Unknown,26,False,"Oct 5, 2003 to Mar 28, 2004",20 min. per ep.,None,5.64,25,11612.0,10738,257,0,Fall 2003,Unknown,"TV Tokyo, Geneon Universal Entertainment, Dentsu, WAO World, Future Planet",OLM,"Comedy, Kids, Sci-Fi"
12243,4186,Chrome Shelled Regios,TV,Light novel,24,False,"Jan 11, 2009 to Jun 21, 2009",24 min. per ep.,R - 17+ (violence & profanity),7.51,69646,1603.0,636,132270,958,Winter 2009,Unknown,AMG MUSIC,Zexcs,"Action, Adventure, Fantasy, School, Sci-Fi"
12257,32876,Nameko: Sekai no Tomodachi,TV,Game,0,False,"Apr 10, 2016 to Feb 12, 2017",3 min.,G - All Ages,5.17,18,11381.0,10217,343,0,Spring 2016,Sundays at 17:00 (JST),"Zexcs, BeeWorks",Studio Deen,"Comedy, Kids"
12259,612,PetoPeto-san,TV,Light novel,13,False,"Jul 9, 2005 to Oct 1, 2005",25 min. per ep.,PG-13 - Teens 13 or older,6.6,1628,5222.0,4995,4707,8,Summer 2005,Unknown,"Mellow Head, Genco, Media Factory, Toshiba Entertainment",Xebec,"Comedy, Fantasy, Romance, School"
12262,476,Ginban Kaleidoscope,TV,Light novel,12,False,"Oct 9, 2005 to Dec 25, 2005",24 min. per ep.,PG-13 - Teens 13 or older,7.44,16972,1845.0,1923,35280,157,Fall 2005,Sundays at 02:40 (JST),Aniplex,Karaku,"Sports, Supernatural, Drama, Romance"
12263,1771,Ring ni Kakero 1: Nichibei Kessen-hen,TV,Manga,12,False,"Apr 6, 2006 to Jun 12, 2006",25 min. per ep.,PG-13 - Teens 13 or older,6.75,437,4548.0,7762,1289,13,Spring 2006,Unknown,Marvelous,Toei Animation,"Action, Sports, Shounen"
12270,24405,World Trigger,TV,Manga,73,False,"Oct 5, 2014 to Apr 3, 2016",23 min. per ep.,PG-13 - Teens 13 or older,7.68,44923,1162.0,533,151293,1036,Fall 2014,Sundays at 06:30 (JST),TV Asahi,Toei Animation,"Action, Sci-Fi, Supernatural, School, Shounen"
12273,1642,Sugar Sugar Rune,TV,Manga,51,False,"Jul 2, 2005 to Jun 24, 2006",24 min. per ep.,PG - Children,7.54,8712,1537.0,2613,20926,292,Summer 2005,Unknown,TV Tokyo Music,Studio Pierrot,"Fantasy, Magic, Shoujo"
12283,18845,Ninja Hattori-kun (2012),TV,Manga,52,False,"May 13, 2012 to Feb 16, 2015",24 min. per ep.,G - All Ages,6.51,190,5572.0,9465,518,1,Spring 2012,Not scheduled once per week,TV Asahi,Shin-Ei Animation,Comedy
12285,3656,Monochrome Factor,TV,Manga,24,False,"Apr 8, 2008 to Sep 30, 2008",24 min. per ep.,PG-13 - Teens 13 or older,7.1,15507,3213.0,1709,42779,231,Spring 2008,Unknown,"Sotsu, Genco",A.C.G.T.,"Action, Shounen Ai, Supernatural"
12288,13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,TV,Light novel,13,False,"Apr 7, 2013 to Jun 30, 2013",24 min. per ep.,PG-13 - Teens 13 or older,7.29,162403,2471.0,266,260048,1113,Spring 2013,Unknown,Aniplex,A-1 Pictures,"Slice of Life, Comedy, Romance"
12289,21185,Baby Steps,TV,Manga,25,False,"Apr 6, 2014 to Sep 21, 2014",24 min. per ep.,PG-13 - Teens 13 or older,7.94,43257,625.0,1007,83746,619,Spring 2014,Unknown,NHK,Studio Pierrot,"Romance, School, Shounen, Sports"
12291,34891,Buppu na Mainichi,TV,Unknown,27,False,"Mar 11, 2017 to Sep 9, 2017",1 min. per ep.,PG - Children,5.17,6,9780.0,11070,217,0,Spring 2017,Saturdays at 01:55 (JST),TV Tokyo,MMDGP,Comedy
12295,8624,Digimon Xros Wars,TV,Original,30,False,"Jul 6, 2010 to Mar 8, 2011",25 min. per ep.,PG - Children,6.95,12899,3733.0,2190,28164,73,Summer 2010,Tuesdays at 19:27 (JST),TV Asahi,Toei Animation,"Action, Adventure, Comedy, Fantasy, Shounen"
12299,483,Kurau Phantom Memory,TV,Original,24,False,"Jun 25, 2004 to Dec 16, 2004",23 min. per ep.,PG-13 - Teens 13 or older,7.43,5776,1895.0,2577,21357,118,Summer 2004,Unknown,"TV Asahi, Media Factory, Victor Entertainment",Bones,"Action, Sci-Fi, Space, Super Power, Drama"
12303,182,Tenkuu no Escaflowne,TV,Original,26,False,"Apr 2, 1996 to Sep 24, 1996",24 min. per ep.,PG-13 - Teens 13 or older,7.77,46572,954.0,874,99438,1817,Spring 1996,Tuesdays at 18:00 (JST),"TV Tokyo, Bandai Visual",Sunrise,"Adventure, Psychological, Romance, Fantasy, Mecha, Shoujo"
12314,274,Kiddy Grade,TV,Original,24,False,"Oct 9, 2002 to Mar 19, 2003",23 min. per ep.,R+ - Mild Nudity,7.28,14399,2492.0,1947,34584,255,Fall 2002,Unknown,gimik,Gonzo,"Action, Sci-Fi, Super Power, Ecchi, Mecha"
12319,3297,Aria The Origination,TV,Manga,13,False,"Jan 8, 2008 to Apr 1, 2008",24 min. per ep.,G - All Ages,8.59,18041,70.0,1158,71049,2981,Winter 2008,Tuesdays at 02:00 (JST),"TV Tokyo, Shochiku, Mag Garden",Hal Film Maker,"Fantasy, Sci-Fi, Shounen, Slice of Life"
12320,21863,Mangaka-san to Assistant-san to The Animation,TV,4-koma manga,12,False,"Apr 8, 2014 to Jun 24, 2014",13 min. per ep.,PG-13 - Teens 13 or older,7.32,76138,2347.0,533,151327,338,Spring 2014,Unknown,"Lantis, Magic Capsule, Showgate",Zexcs,"Comedy, Ecchi, Harem, Seinen, Slice of Life"
12322,235,Detective Conan,TV,Manga,0,True,"Jan 8, 1996 to ?",25 min.,PG-13 - Teens 13 or older,8.25,77883,272.0,515,156610,7722,Winter 1996,Saturdays at 18:00 (JST),"Yomiuri Telecasting, Animax, YTV, TMS-Kyokuchi, Shogakukan",TMS Entertainment,"Adventure, Mystery, Comedy, Police, Shounen"
12325,19151,Walkure Romanze,TV,Visual novel,12,False,"Oct 7, 2013 to Dec 23, 2013",23 min. per ep.,R+ - Mild Nudity,6.52,30934,5540.0,1086,76037,95,Fall 2013,Mondays at 00:30 (JST),"Lantis, Pony Canyon",8bit,"Action, Ecchi, Romance, Harem, School, Sports"
12330,1524,Fuujin Monogatari,TV,Original,13,False,"Sep 11, 2004 to Feb 26, 2005",25 min. per ep.,G - All Ages,7.31,2528,2383.0,3587,10599,58,Fall 2004,Unknown,Tohokushinsha Film Corporation,Production I.G,"Slice of Life, Fantasy, Supernatural, School, Drama"
12332,1818,Claymore,TV,Manga,26,False,"Apr 4, 2007 to Sep 26, 2007",23 min. per ep.,R+ - Mild Nudity,7.87,207352,752.0,119,404174,7038,Spring 2007,Unknown,"VAP, Avex Entertainment, Nippon Television Network",Madhouse,"Action, Adventure, Super Power, Demons, Supernatural, Fantasy, Shounen"
12339,3225,Minami-ke Okawari,TV,Manga,13,False,"Jan 7, 2008 to Mar 31, 2008",24 min. per ep.,PG-13 - Teens 13 or older,7.4,32246,2031.0,1402,56980,60,Winter 2008,Unknown,"Starchild Records, Magic Capsule, TV Tokyo Music",Asread,"Comedy, School, Slice of Life"
12349,10396,Ben-To,TV,Light novel,12,False,"Oct 9, 2011 to Dec 25, 2011",24 min. per ep.,PG-13 - Teens 13 or older,7.42,104118,1922.0,388,195551,858,Fall 2011,Unknown,"Pony Canyon, AT-X, Magic Capsule, Bulls Eye",David Production,"Action, Comedy, Martial Arts"
12365,11697,Area no Kishi,TV,Manga,37,False,"Jan 7, 2012 to Sep 29, 2012",25 min. per ep.,PG-13 - Teens 13 or older,7.33,21857,2297.0,1608,46532,203,Winter 2012,Saturdays at 06:00 (JST),TV Asahi,Shin-Ei Animation,"Comedy, School, Shounen, Sports"
12370,33253,Ajin 2nd Season,TV,Manga,13,False,"Oct 8, 2016 to Dec 24, 2016",24 min. per ep.,R - 17+ (violence & profanity),7.91,72217,669.0,626,133709,377,Fall 2016,Saturdays at 02:25 (JST),"TOHO animation, King Records",Polygon Pictures,"Action, Mystery, Horror, Supernatural, Seinen"
12372,31405,Joker Game,TV,Novel,12,False,"Apr 5, 2016 to Jun 21, 2016",23 min. per ep.,R - 17+ (violence & profanity),7.13,55490,3076.0,603,137999,446,Spring 2016,Tuesdays at 23:00 (JST),"Frontier Works, Kadokawa Shoten, Movic, AT-X, Sony Music Communications, Hakuhodo DY Music &amp; Pictures, Sammy",Production I.G,"Military, Historical, Drama"
12373,4896,Umineko no Naku Koro ni,TV,Visual novel,26,False,"Jul 2, 2009 to Dec 24, 2009",23 min. per ep.,R - 17+ (violence & profanity),7.28,66053,2508.0,548,149285,1946,Summer 2009,Unknown,"Geneon Universal Entertainment, Frontier Works, Sotsu, Movic",Studio Deen,"Mystery, Horror, Psychological, Supernatural"
12375,16353,Love Lab,TV,Manga,13,False,"Jul 5, 2013 to Sep 27, 2013",24 min. per ep.,PG-13 - Teens 13 or older,7.44,46120,1854.0,781,110781,423,Summer 2013,Fridays at 02:05 (JST),"Aniplex, Dentsu, Mainichi Broadcasting System",Doga Kobo,"Comedy, Romance, School"
12378,11497,Sore Ike! Zukkoke Sannin-gumi,TV,Novel,26,False,"Apr 4, 2004 to Oct 3, 2004",25 min. per ep.,PG - Children,6.31,16,12245.0,12266,133,0,Spring 2004,Unknown,TV Tokyo,Nippon Animation,"Comedy, Kids, School"
12382,30795,Bakuon!!,TV,Manga,12,False,"Apr 5, 2016 to Jun 21, 2016",23 min. per ep.,PG-13 - Teens 13 or older,6.52,15294,5509.0,1747,40990,73,Spring 2016,Tuesdays at 00:00 (JST),"Lantis, DAX Production, NBCUniversal Entertainment Japan, Akita Shoten, eBooK Initiative Japan CO., LTD",TMS Entertainment,"Comedy, Seinen, Slice of Life"
12387,31566,Ketsuekigata-kun! 3,TV,Web manga,12,False,"Oct 13, 2015 to Dec 29, 2015",2 min. per ep.,PG-13 - Teens 13 or older,6.45,752,5800.0,6925,1942,1,Fall 2015,Tuesdays at 01:08 (JST),"Earth Star Entertainment, Assez Finaud Fabric","feel., Zexcs",Comedy
12399,2716,Urayasu Tekkin Kazoku,TV,Unknown,33,False,"Jun 30, 1998 to Aug 25, 1998",7 min. per ep.,R - 17+ (violence & profanity),7.13,352,3107.0,7995,1157,8,Summer 1998,Unknown,TBS,Studio Deen,"Comedy, Shounen"
12403,31630,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",TV,Game,24,False,"Apr 2, 2016 to Sep 24, 2016",24 min. per ep.,PG-13 - Teens 13 or older,6.44,23432,5839.0,1080,76934,264,Spring 2016,Saturdays at 17:30 (JST),"Aniplex, Yomiuri Telecasting, Capcom, Trinity Sound",A-1 Pictures,"Mystery, Comedy, Police, Drama"
12407,6981,Super Zugan,TV,Manga,21,False,"Oct 9, 1992 to Mar 13, 1993",25 min. per ep.,PG-13 - Teens 13 or older,6.97,38,12303.0,10689,264,1,Fall 1992,Fridays at 01:10 (JST),Kitty Films,Studio Deen,"Game, Comedy, Shounen"
12411,24699,Ai Tenchi Muyou!,TV,Original,50,False,"Oct 6, 2014 to Dec 26, 2014",4 min. per ep.,PG-13 - Teens 13 or older,6.27,5881,6499.0,2681,19874,39,Fall 2014,Unknown,"VAP, AIC",AIC Plus+,"Comedy, Sci-Fi, Shounen"
12423,32595,Seisen Cerberus: Ryuukoku no Fatalités,TV,Game,13,False,"Apr 5, 2016 to Jun 28, 2016",24 min. per ep.,R - 17+ (violence & profanity),5.76,23465,7892.0,1241,65698,92,Spring 2016,Tuesdays at 01:35 (JST),"TV Tokyo, Genco, Pony Canyon, Tohokushinsha Film Corporation, Children&#039;s Playground Entertainment, Gree",Bridge,"Adventure, Fantasy"
12424,260,Happy☆Lesson (TV),TV,Manga,13,False,"Apr 1, 2002 to Jun 30, 2002",23 min. per ep.,PG-13 - Teens 13 or older,6.77,9113,4450.0,2694,19687,21,Spring 2002,Unknown,KSS,Studio Hibari,"Comedy, Drama, Harem, Romance, Slice of Life"
12433,6098,Sora no Manimani,TV,Manga,12,False,"Jul 7, 2009 to Sep 22, 2009",23 min. per ep.,PG-13 - Teens 13 or older,7.15,13791,3013.0,1996,33001,63,Summer 2009,Tuesdays at 10:30 (JST),"Sony Pictures Entertainment, Marvelous, Lantis, Pony Canyon, AT-X, Delfi Sound",Studio Comet,"Comedy, Romance, School, Slice of Life"
12437,34019,Tsugumomo,TV,Manga,12,False,"Apr 2, 2017 to Jun 18, 2017",24 min. per ep.,R+ - Mild Nudity,7.13,24286,3110.0,1308,62001,159,Spring 2017,Sundays at 23:30 (JST),"Animax, Toei Video, Pony Canyon, Studio NOIX, Hakuhodo DY Music &amp; Pictures, Futabasha, Hakuhodo, Kakao Japan, My Theater D.D.",Zero-G,"Action, Comedy, Supernatural, Ecchi, School, Seinen"
12439,25183,Gangsta.,TV,Manga,12,False,"Jul 2, 2015 to Sep 24, 2015",23 min. per ep.,R - 17+ (violence & profanity),7.46,143519,1769.0,227,286695,1989,Summer 2015,Thursdays at 02:44 (JST),"Bandai Visual, Frontier Works, Lantis, DAX Production, Tokyo MX",Manglobe,"Action, Drama, Seinen"
12440,525,Otogizoushi,TV,Original,26,False,"Jul 7, 2004 to Mar 30, 2005",23 min. per ep.,PG-13 - Teens 13 or older,7.05,3183,3382.0,3382,12204,35,Summer 2004,Unknown,"VAP, Nippon Television Network",Production I.G,"Adventure, Drama, Fantasy, Historical"
12442,403,Hanaukyou Maid-tai,TV,Manga,12,False,"Apr 12, 2001 to Jun 28, 2001",14 min. per ep.,R+ - Mild Nudity,6.69,10104,4793.0,2515,22241,38,Spring 2001,Unknown,m.o.e.,Daume,"Comedy, Ecchi, Harem, Romance"
12444,30749,Saijaku Muhai no Bahamut,TV,Light novel,12,False,"Jan 11, 2016 to Mar 28, 2016",23 min. per ep.,PG-13 - Teens 13 or older,6.87,75521,4049.0,509,158294,632,Winter 2016,Mondays at 22:30 (JST),"Lantis, Orange",Lerche,"Action, Harem, Supernatural, Romance, Ecchi, Fantasy, Mecha, School"
12447,12679,Joshiraku,TV,Manga,13,False,"Jul 6, 2012 to Sep 28, 2012",24 min. per ep.,PG-13 - Teens 13 or older,7.54,21583,1525.0,1224,66508,334,Summer 2012,Unknown,"Starchild Records, Mainichi Broadcasting System, Kodansha, KlockWorx",J.C.Staff,"Slice of Life, Comedy, Shounen"
12450,326,Petshop of Horrors,TV,Manga,4,False,"Mar 2, 1999 to Mar 23, 1999",22 min. per ep.,R - 17+ (violence & profanity),7.36,20668,2198.0,1804,39153,276,Winter 1999,Unknown,"Trans Arts, TBS",Madhouse,"Horror, Josei, Mystery, Supernatural"
12459,31540,Sekkou Boys,TV,Original,12,False,"Jan 8, 2016 to Mar 25, 2016",7 min. per ep.,PG-13 - Teens 13 or older,6.36,14871,6168.0,1962,34154,63,Winter 2016,Fridays at 23:09 (JST),"Kadokawa Pictures Japan, Ultra Super Pictures",LIDENFILMS,"Music, Comedy"
12460,24231,Hitsugi no Chaika: Avenging Battle,TV,Light novel,10,False,"Oct 9, 2014 to Dec 11, 2014",23 min. per ep.,R - 17+ (violence & profanity),7.3,68682,2422.0,692,122882,148,Fall 2014,Thursdays at 01:05 (JST),"Kadokawa Shoten, flying DOG, Fujimi Shobo",Bones,"Action, Adventure, Comedy, Romance, Fantasy"
12464,590,Kage kara Mamoru!,TV,Light novel,12,False,"Jan 8, 2006 to Mar 26, 2006",24 min. per ep.,PG-13 - Teens 13 or older,6.68,9127,4851.0,2704,19507,24,Winter 2006,Unknown,"Aniplex, Studio Tulip, Tohokushinsha Film Corporation",Group TAC,"Comedy, Romance, Shounen"
12477,587,Hanbun no Tsuki ga Noboru Sora,TV,Light novel,6,False,"Jan 13, 2006 to Feb 24, 2006",24 min. per ep.,PG-13 - Teens 13 or older,7.63,38711,1269.0,1100,75084,439,Winter 2006,Unknown,"Pony Canyon, Dream Force",Group TAC,"Comedy, Drama, Romance"
12481,15911,Yuyushiki,TV,4-koma manga,12,False,"Apr 10, 2013 to Jun 26, 2013",23 min. per ep.,PG-13 - Teens 13 or older,7.43,25828,1915.0,1235,65794,469,Spring 2013,Unknown,"Geneon Universal Entertainment, Magic Capsule, Showgate, Houbunsha, Exit Tunes",Kinema Citrus,"Comedy, School, Seinen, Slice of Life"
12505,490,Paniponi Dash!,TV,Manga,26,False,"Jul 4, 2005 to Dec 26, 2005",24 min. per ep.,PG-13 - Teens 13 or older,7.53,15271,1560.0,1666,44171,352,Summer 2005,Mondays at 01:30 (JST),"Square Enix, Starchild Records, GANSIS",Shaft,"Comedy, Parody, School"
12513,1045,Elf wo Karu Mono-tachi,TV,Manga,12,False,"Oct 4, 1996 to Dec 20, 1996",24 min. per ep.,PG-13 - Teens 13 or older,7.11,7366,3157.0,2951,16342,40,Fall 1996,Fridays at 01:15 (JST),"Sotsu, Showgate","Group TAC, Amuse","Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen"
12516,14199,Oniichan dakedo Ai sae Areba Kankeinai yo ne!,TV,Light novel,12,False,"Oct 5, 2012 to Dec 21, 2012",24 min. per ep.,R+ - Mild Nudity,6.71,73907,4725.0,510,157719,316,Fall 2012,Unknown,"Lantis, Media Factory, AT-X, DAX Production, Cospa, Sony Music Communications",Silver Link.,"Comedy, Ecchi, Harem, Romance, School"
12523,13409,Moyashimon Returns,TV,Manga,11,False,"Jul 6, 2012 to Sep 14, 2012",23 min. per ep.,PG-13 - Teens 13 or older,7.24,9518,2655.0,2757,18646,19,Summer 2012,Fridays at 00:45 (JST),"Aniplex, Dentsu, Kodansha, Fuji TV","Telecom Animation Film, Shirogumi","Comedy, School, Supernatural"
12526,135,Hikaru no Go,TV,Manga,75,False,"Oct 10, 2001 to Mar 26, 2003",23 min. per ep.,PG-13 - Teens 13 or older,8.17,39814,349.0,1001,84288,1801,Fall 2001,Unknown,"TV Tokyo, Dentsu, Dream Force",Studio Pierrot,"Comedy, Game, Shounen, Supernatural"
12528,132,GetBackers,TV,Manga,49,False,"Oct 5, 2002 to Sep 20, 2003",24 min. per ep.,PG-13 - Teens 13 or older,7.69,37283,1129.0,985,86095,818,Fall 2002,Saturdays at 17:30 (JST),"TBS, Kodansha, Rondo Robe, Rakuonsha",Studio Deen,"Action, Comedy, Drama, Mystery, Shounen, Super Power, Supernatural"
12535,34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,TV,Original,6,False,"Nov 25, 2017 to Jan 6, 2018",24 min. per ep.,PG-13 - Teens 13 or older,7.7,5802,1121.0,2674,19994,100,Fall 2017,Fridays at 01:55 (JST),"Dentsu, Mainichi Broadcasting System, Pony Canyon, Movic, KlockWorx, Kadokawa",Studio Gokumi,"Slice of Life, Drama, Magic, Fantasy"
12536,14515,Sasami-san@Ganbaranai,TV,Light novel,12,False,"Jan 11, 2013 to Mar 29, 2013",24 min. per ep.,PG-13 - Teens 13 or older,6.72,21162,4675.0,1261,64566,124,Winter 2013,Unknown,"Aniplex, TBS",Shaft,"Comedy, Romance, Supernatural"
12549,26,Texhnolyze,TV,Original,22,False,"Apr 17, 2003 to Sep 25, 2003",23 min. per ep.,R+ - Mild Nudity,7.78,29726,932.0,661,126584,2597,Spring 2003,Thursdays at 03:28 (JST),"Group TAC, Rondo Robe, Fuji TV, Pioneer LDC",Madhouse,"Action, Sci-Fi, Psychological, Drama"
12553,1316,Idaten Jump,TV,Manga,52,False,"Oct 1, 2005 to Sep 30, 2006",20 min. per ep.,PG - Children,6.88,2060,3999.0,5289,4047,27,Fall 2005,Unknown,"Aniplex, Trans Arts, MediaNet",Production I.G,"Game, School, Sports"
12558,23133,M3: Sono Kuroki Hagane,TV,Original,24,False,"Apr 22, 2014 to Sep 30, 2014",24 min. per ep.,R - 17+ (violence & profanity),6.69,13314,4803.0,1645,44827,82,Spring 2014,Tuesdays at 01:35 (JST),"Sotsu, Magic Capsule, flying DOG, C2C, Happinet Pictures, Bandai Namco Games, Mobcast",Satelight,"Action, Sci-Fi, Mystery, Psychological, Drama, Mecha"
12559,20541,Mikakunin de Shinkoukei,TV,4-koma manga,12,False,"Jan 9, 2014 to Mar 27, 2014",23 min. per ep.,PG-13 - Teens 13 or older,7.54,92924,1530.0,403,189273,761,Winter 2014,Thursdays at 02:13 (JST),"Sotsu, DAX Production, TOHO animation, RAY, Ichijinsha",Doga Kobo,"Slice of Life, Comedy, Romance, School"
12560,10079,Hoshizora e Kakaru Hashi,TV,Visual novel,12,False,"Apr 11, 2011 to Jun 27, 2011",25 min. per ep.,R+ - Mild Nudity,6.97,59216,3674.0,783,110064,280,Spring 2011,Mondays at 09:00 (JST),"Dentsu, Sotsu, Marvelous, Pony Canyon, feng, PRA, Jumondo",Doga Kobo,"Comedy, Ecchi, Harem, Romance, School"
12562,407,Tantei Gakuen Q,TV,Manga,45,False,"Apr 15, 2003 to Mar 20, 2004",25 min. per ep.,PG-13 - Teens 13 or older,7.85,8961,805.0,2639,20520,186,Spring 2003,Unknown,"Group TAC, Kodansha",Studio Pierrot,"Comedy, Drama, Mystery, Police, Shounen"
12565,28423,Kyoukai no Rinne (TV),TV,Manga,25,False,"Apr 4, 2015 to Sep 19, 2015",24 min. per ep.,PG-13 - Teens 13 or older,6.96,20118,3707.0,1336,60687,117,Spring 2015,Saturdays at 17:30 (JST),"Shogakukan Productions, NHK, Shogakukan",Brain&#039;s Base,"Comedy, Supernatural, Romance, School, Shounen"
12570,32606,Onigiri,TV,Game,13,False,"Apr 7, 2016 to Jun 30, 2016",4 min. per ep.,PG-13 - Teens 13 or older,5.45,6056,8457.0,2705,19483,24,Spring 2016,Thursdays at 01:00 (JST),"Being, Zack Promotion, Bushiroad Music",Pierrot Plus,"Comedy, Supernatural, Fantasy"
12572,489,Kamichu!,TV,Original,12,False,"Jun 29, 2005 to Sep 27, 2005",26 min. per ep.,G - All Ages,7.47,12638,1730.0,1774,40177,187,Summer 2005,Unknown,Aniplex,Brain&#039;s Base,"Comedy, Drama, Slice of Life, Supernatural"
12584,161,Peace Maker Kurogane,TV,Manga,24,False,"Oct 8, 2003 to Mar 24, 2004",24 min. per ep.,R - 17+ (violence & profanity),7.4,17560,2038.0,1756,40681,291,Fall 2003,Unknown,"GDH, TV Asahi, Imagica",Gonzo,"Action, Comedy, Historical, Samurai, Shounen"
